       6      19
       1      19       6      58.000      68.000    2022       3      16      20       3       3
       2      19       6      55.000      58.000    2022       3      15      20       3       3
       3      19       6      50.000      55.000    2022       3      14      20       3       3
       4      19       6      40.000      50.000    2022       3      13      20       3       3
       5      19       6      30.000      40.000    2022       3      12      20       3       3
       6      19       6      10.000      20.000    2022       3      11      20       3       3
