       6      12
       1      12       6    1984.000    1987.000    2021       6      22      21      55      19
       2      12       6    1981.000    1984.000    2021       6      11       0      46      49
       3      12       6    1978.000    1981.000    2021       5      31       2      39      33
       4      12       6    1974.800    1978.000    2021       5      20       6      46      35
       5      12       6    1971.600    1974.800    2021       5       8      22       0      20
       6      12       6    1968.400    1971.600    2021       4      28      16      34      57
