  50.000  23.587   0.151
  52.000  23.927   0.396
  54.000  23.787   0.474
  56.000  23.574   0.442
  58.000  23.360   0.386
  60.000  23.160   0.287
  62.000  22.978   0.162
  64.000  22.813   0.021
  66.000  22.665  -0.084
  68.000  22.530  -0.126
  70.000  22.664  -0.087
  72.000  22.699  -0.057
  74.000  22.703  -0.037
  76.000  22.691  -0.024
  78.000  22.670  -0.014
  80.000  22.643   0.018
  82.000  22.612   0.055
  84.000  22.553   0.096
  86.000  22.463   0.142
  88.000  22.366   0.188
  90.000  22.266   0.231
  92.000  22.164   0.272
  94.000  22.061   0.312
  96.000  21.957   0.350
  98.000  21.852   0.387
 100.000  21.747   0.423
 102.000  21.641   0.457
 104.000  21.535   0.491
 106.000  21.429   0.523
 108.000  21.323   0.555
 110.000  21.216   0.586
 112.000  21.109   0.616
 114.000  21.002   0.646
 116.000  20.803   0.705
 118.000  20.589   0.767
 120.000  20.369   0.830
 122.000  20.147   0.893
 124.000  19.923   0.956
 126.000  19.698   1.018
 128.000  19.472   1.080
 130.000  19.245   1.142
 132.000  19.017   1.203
 134.000  18.789   1.264
 136.000  18.561   1.325
 138.000  18.332   1.385
 140.000  18.103   1.445
 142.000  17.873   1.505
 144.000  17.643   1.565
 146.000  17.272   1.672
 148.000  16.964   1.756
 150.000  16.662   1.837
 152.000  16.360   1.918
 154.000  16.057   1.999
 156.000  15.754   2.079
 158.000  15.451   2.159
 160.000  15.147   2.238
 162.000  14.843   2.318
 164.000  14.539   2.397
 166.000  14.234   2.476
 168.000  13.930   2.554
 170.000  13.624   2.632
 172.000  13.319   2.710
 174.000  13.014   2.788
 176.000  12.747   2.852
 178.000  12.526   2.899
 180.000  12.314   2.945
 182.000  12.104   2.989
 184.000  11.896   3.033
 186.000  11.689   3.077
 188.000  11.483   3.121
 190.000  11.278   3.164
 192.000  19.459   0.201
 194.000  17.814   0.865
 196.000  11.991   2.979
 198.000  11.023   3.267
 200.000  10.592   3.371
 202.000  10.279   3.440
 204.000  10.013   3.496
 206.000   9.754   3.552
 208.000   9.639   3.558
 210.000   9.550   3.556
 212.000   9.474   3.551
 214.000   9.404   3.545
 216.000   9.339   3.539
 218.000   9.278   3.532
 220.000   9.219   3.525
 222.000   9.162   3.518
 224.000   9.106   3.512
 226.000   9.051   3.505
 228.000   8.997   3.498
 230.000   8.945   3.492
 232.000   8.892   3.485
 234.000   8.841   3.479
 236.000   2.889   5.663
 238.000   7.934   3.688
 240.000   8.586   3.438
 242.000   8.803   3.347
 244.000   8.943   3.282
 246.000   9.057   3.225
 248.000   9.158   3.171
 250.000   9.254   3.120
 252.000   9.346   3.070
 254.000   9.437   3.021
 256.000   9.526   2.973
 258.000   9.615   2.925
 260.000   9.704   2.878
 262.000   9.792   2.831
 264.000   9.881   2.785
 266.000   9.970   2.739
 268.000  10.082   2.684
 270.000  10.220   2.620
 272.000  10.364   2.555
 274.000  10.510   2.490
 276.000  10.658   2.425
 278.000  10.806   2.360
 280.000  10.955   2.296
 282.000  11.105   2.231
 284.000  11.255   2.168
 286.000  11.405   2.104
 288.000  11.556   2.041
 290.000  11.707   1.978
 292.000  11.859   1.916
 294.000  12.010   1.854
 296.000  12.350   1.719
 298.000  21.050  -1.503
 300.000  14.059   1.177
 302.000  21.993  -1.329
 304.000  23.440  -1.216
 306.000  23.901  -1.035
 307.000  16.592   0.600
 308.000  15.189   1.132
 309.000  14.782   1.258
 310.000  14.614   1.298
 311.000  14.539   1.307
 312.000  14.515   1.300
 313.000  14.524   1.284
 314.000  14.554   1.262
 315.000  14.598   1.236
 315.500  14.597   1.233
 316.000  14.910   1.094
 316.500  14.253   1.378
 317.000  16.455   0.418
 317.500  16.038   0.612
 318.000  17.182   0.122
 318.500  16.590   0.393
 319.000  16.936   0.249
 319.500  15.781   0.757
 320.000  15.083   1.056
 320.500  13.902   1.560
 321.000  15.384   0.901
 321.100  15.978   0.632
 321.200  15.800   0.714
 321.300  15.335   0.926
 321.400  15.294   0.944
 321.500  15.064   1.048
 321.600  13.497   1.756
 321.700  13.356   1.815
 321.800  15.031   1.051
 321.900  17.814  -0.210
 322.000  19.441  -0.939
 322.100  19.329  -0.877
 322.200  18.721  -0.592
 322.300  17.997  -0.256
 322.400  17.245   0.089
 322.500  16.653   0.360
 322.600  15.428   0.916
 322.700  15.164   1.033
 322.800  16.055   0.627
 322.900  17.653  -0.098
 323.000  18.582  -0.514
 323.100  18.484  -0.464
 323.200  18.099  -0.284
 323.300  17.651  -0.076
 323.400  16.409   0.489
 323.500  15.417   0.938
 323.600  13.363   1.865
 323.700  12.905   2.064
 323.800  14.369   1.391
 323.900  17.011   0.189
 324.000  18.538  -0.500
 324.100  18.353  -0.410
 324.200  17.690  -0.103
 324.300  16.923   0.248
 324.400  15.958   0.687
 324.500  15.141   1.056
 324.600  13.196   1.934
 324.700  12.809   2.101
 324.800  14.319   1.407
 324.900  16.990   0.192
 325.000  18.537  -0.506
