  50.000  23.538   0.056
  52.000  23.875   0.089
  54.000  23.780   0.081
  56.000  23.602   0.060
  58.000  23.387   0.038
  60.000  23.181   0.016
  62.000  22.994  -0.005
  64.000  22.825  -0.024
  66.000  22.676  -0.041
  68.000  22.543  -0.055
  70.000  22.669  -0.035
  72.000  22.708  -0.024
  74.000  22.716  -0.016
  76.000  22.708  -0.011
  78.000  22.690  -0.007
  80.000  22.667  -0.004
  82.000  22.638  -0.002
  84.000  22.607  -0.001
  86.000  22.573   0.000
  88.000  22.487   0.003
  90.000  22.391   0.005
  92.000  22.292   0.007
  94.000  22.191   0.008
  96.000  22.089   0.009
  98.000  21.985   0.010
 100.000  21.881   0.011
 102.000  21.776   0.012
 104.000  21.671   0.012
 106.000  21.565   0.012
 108.000  21.459   0.013
 110.000  21.353   0.013
 112.000  21.247   0.013
 114.000  21.140   0.014
 116.000  21.034   0.014
 118.000  20.880   0.017
 120.000  20.673   0.022
 122.000  20.456   0.025
 124.000  20.236   0.029
 126.000  20.013   0.080
 128.000  19.789   0.131
 130.000  19.563   0.181
 132.000  19.337   0.230
 134.000  19.110   0.279
 136.000  18.882   0.328
 138.000  18.654   0.376
 140.000  18.426   0.423
 142.000  18.197   0.471
 144.000  17.968   0.517
 146.000  17.738   0.564
 148.000  17.393   0.645
 150.000  17.091   0.711
 152.000  16.790   0.776
 154.000  16.489   0.840
 156.000  16.188   0.903
 158.000  15.885   0.966
 160.000  15.583   1.029
 162.000  15.280   1.091
 164.000  14.976   1.152
 166.000  14.672   1.213
 168.000  14.368   1.274
 170.000  14.063   1.334
 172.000  13.758   1.393
 174.000  13.453   1.453
 176.000  13.148   1.511
 178.000  12.843   1.569
 180.000  12.617   1.602
 182.000  12.402   1.631
 184.000  12.192   1.660
 186.000  11.983   1.688
 188.000  11.776   1.716
 190.000  11.570   1.744
 192.000  11.365   1.771
 194.000  11.160   1.799
 196.000  18.067  -0.375
 198.000  11.742   1.654
 200.000  10.927   1.852
 202.000  10.553   1.922
 204.000  10.276   1.968
 206.000  10.033   2.007
 208.000   9.806   2.042
 210.000   9.629   2.062
 212.000   9.539   2.054
 214.000   9.464   2.044
 216.000   9.396   2.032
 218.000   9.333   2.020
 220.000   9.273   2.008
 222.000   9.216   1.996
 224.000   9.160   1.984
 226.000   9.105   1.972
 228.000   9.051   1.961
 230.000   8.999   1.949
 232.000   8.946   1.938
 234.000   8.895   1.927
 236.000   8.844   1.917
 238.000   8.794   1.906
 240.000   8.795   1.879
 242.000   8.856   1.833
 244.000   8.927   1.784
 246.000   9.003   1.736
 248.000   9.081   1.688
 250.000   9.162   1.640
 252.000   9.244   1.593
 254.000   9.327   1.546
 256.000   9.411   1.499
 258.000   9.495   1.454
 260.000   9.581   1.408
 262.000   9.667   1.363
 264.000   9.753   1.318
 266.000   9.840   1.274
 268.000   9.927   1.231
 270.000  10.015   1.187
 272.000  10.150   1.128
 274.000  10.292   1.068
 276.000  10.436   1.008
 278.000  10.583   0.949
 280.000  10.730   0.890
 282.000  10.878   0.831
 284.000  11.027   0.773
 286.000  11.177   0.715
 288.000  11.327   0.658
 290.000  11.477   0.601
 292.000  11.628   0.545
 294.000  11.779   0.489
 296.000  11.931   0.434
 298.000  12.083   0.379
 300.000  12.439   0.253
 302.000  20.184  -0.578
 304.000  22.771  -0.521
 305.000  23.109  -0.438
 306.000  23.085  -0.363
 307.000  23.730  -0.380
 308.000  16.077   0.387
 309.000  22.672  -0.477
 310.000  15.856   0.326
 311.000  14.869   0.216
 312.000  14.550   0.146
 313.000  14.422   0.103
 313.500  13.278   0.467
 314.000  14.116   0.102
 314.500  13.138   0.491
 315.000  14.043   0.104
 315.500  13.102   0.483
 316.000  14.032   0.090
 316.500  13.108   0.465
 317.000  14.051   0.069
 317.500  13.137   0.442
 318.000  14.088   0.044
 318.500  13.181   0.415
 319.000  14.138   0.016
 319.100  12.339   0.806
 319.200  11.099   1.326
 319.300  12.246   0.795
 319.400  14.729  -0.296
 319.500  16.222  -0.563
 319.600  16.002  -0.378
 319.700  15.187  -0.134
 319.800  14.479   0.021
 319.900  14.622  -0.036
 320.000  14.433  -0.003
 320.100  12.792   0.630
 320.200  11.325   1.249
 320.300  13.105   0.436
 320.400  16.743  -0.699
 320.500  18.941  -0.978
 320.600  18.678  -0.706
 320.700  17.555  -0.351
 320.800  16.578  -0.124
 320.900  15.983  -0.026
 321.000  15.547   0.026
 321.100  13.936   0.323
 321.200  12.530   0.796
 321.300  14.074   0.085
 321.400  17.304  -0.622
 321.500  19.249  -0.877
 321.600  18.987  -0.635
 321.700  17.956  -0.319
 321.800  17.060  -0.116
 321.900  15.624   0.157
 322.000  14.812   0.244
 322.100  12.540   0.838
 322.200  10.581   1.651
 322.300  12.573   0.725
 322.400  16.827  -0.653
 322.500  19.375  -1.000
 322.600  18.986  -0.685
 322.700  17.579  -0.268
 322.800  16.355  -0.003
 322.900  14.584   0.320
 323.000  13.689   0.396
