       6       7
       1       7       6    1977.000    1980.000    2021       6      27       8      42      15
       2       7       6    1974.000    1977.000    2021       6      16       4       6      40
       3       7       6    1971.000    1974.000    2021       6       6      12      30       1
       4       7       6    1968.000    1971.000    2021       5      27      23      42      38
       5       7       6    1965.000    1968.000    2021       5      19       5      53      17
       6       7       6    1962.000    1965.000    2021       5      10      17      11      42
