       6      40
       1      40       6      10.000      20.000    2021       6      27       8      42      15
       2      40       6      20.000      25.000    2021       6      16       4       6      40
       3      40       6      25.000      30.000    2021       6       6      12      30       1
       4      40       6      35.000      38.000    2021       5      27      23      42      38
       5      40       6      42.000      47.000    2021       5      19       5      53      17
       6      40       6      47.000      52.000    2021       5      10      17      11      42
