   5.000  20.830   0.227
   6.000  21.942   0.408
   7.000  22.295   0.538
   8.000  22.334   0.629
   9.000  22.218   0.689
  10.000  23.940   0.318
  11.000  24.246   0.246
  12.000  24.315   0.201
  12.500  25.135  -0.030
  13.000  25.048  -0.022
  13.500  25.244  -0.083
  14.000  25.105  -0.061
  14.500  25.098  -0.064
  15.000  24.947  -0.052
  15.500  24.944  -0.063
  16.000  24.625  -0.034
  16.500  24.777  -0.071
  17.000  24.623  -0.061
  17.500  24.645  -0.077
  18.000  22.121   0.412
  18.100  21.803   0.489
  18.200  21.952   0.420
  18.300  22.073   0.364
  18.400  21.923   0.394
  18.500  21.646   0.464
  18.600  21.345   0.539
  18.700  21.141   0.583
  18.800  20.949   0.623
  18.900  20.537   0.732
  19.000  20.153   0.829
  19.100  20.233   0.780
  19.200  20.659   0.626
  19.300  20.974   0.512
  19.400  20.954   0.505
  19.500  20.772   0.550
  19.600  20.548   0.606
  19.700  20.407   0.634
  19.800  20.275   0.659
  19.900  19.901   0.759
  20.000  19.552   0.850
  20.100  19.693   0.784
  20.200  20.200   0.605
  20.300  20.584   0.471
  20.400  20.609   0.454
  20.500  20.457   0.492
  20.600  20.257   0.543
  20.700  20.139   0.567
  20.800  20.029   0.588
  20.900  19.662   0.689
  21.000  19.321   0.779
  21.100  19.499   0.703
  21.200  20.064   0.507
  21.300  20.499   0.358
  21.400  20.550   0.335
  21.500  20.413   0.371
  21.600  20.224   0.421
  21.700  20.096   0.450
  21.800  19.989   0.472
  21.900  19.663   0.562
  22.000  19.363   0.642
