  56.000  24.534   0.034
  58.000  25.717   0.055
  60.000  25.792   0.057
  62.000  25.481   0.051
  64.000  25.018   0.041
  66.000  24.488   0.030
  68.000  23.947   0.017
  70.000  23.426   0.005
  72.000  22.940  -0.006
  74.000  22.496  -0.017
  76.000  22.752  -0.011
  78.000  22.920  -0.006
  80.000  23.039  -0.002
  82.000  23.126   0.001
  84.000  23.188   0.004
  86.000  23.231   0.006
  88.000  23.258   0.008
  90.000  23.273   0.010
  92.000  23.278   0.011
  94.000  23.275   0.012
  96.000  23.255   0.013
  98.000  23.216   0.015
 100.000  23.167   0.016
 102.000  23.110   0.017
 104.000  23.048   0.018
 106.000  22.981   0.019
 108.000  22.910   0.020
 110.000  22.836   0.021
 112.000  22.759   0.022
 114.000  22.680   0.022
 116.000  22.600   0.023
 118.000  22.517   0.023
 120.000  22.434   0.023
 122.000  22.349   0.024
 124.000  22.263   0.024
 126.000  22.176   0.024
 128.000  22.052   0.027
 130.000  21.913   0.029
 132.000  21.766   0.031
 134.000  21.612   0.033
 136.000  21.453   0.035
 138.000  21.291   0.036
 140.000  21.124   0.038
 142.000  20.955   0.067
 144.000  20.784   0.103
 146.000  20.610   0.139
 148.000  20.434   0.175
 150.000  20.256   0.211
 152.000  20.077   0.247
 154.000  19.896   0.283
 156.000  19.714   0.319
 158.000  19.474   0.372
 160.000  19.247   0.419
 162.000  19.018   0.467
 164.000  18.788   0.514
 166.000  18.555   0.562
 168.000  18.319   0.609
 170.000  18.082   0.657
 172.000  17.843   0.704
 174.000  17.602   0.752
 176.000  17.359   0.799
 178.000  17.115   0.846
 180.000  16.869   0.894
 182.000  16.622   0.941
 184.000  16.374   0.988
 186.000  16.125   1.035
 188.000  15.891   1.076
 190.000  15.677   1.112
 192.000  15.471   1.144
 194.000  15.270   1.175
 196.000  15.073   1.205
 198.000  14.878   1.234
 200.000  14.686   1.262
 202.000  14.495   1.290
 204.000  17.640   0.248
 206.000  17.580   0.297
 208.000  15.486   0.977
 210.000  14.770   1.168
 212.000  14.324   1.271
 214.000  13.981   1.341
 216.000  13.690   1.396
 218.000  13.422   1.444
 220.000  13.223   1.469
 222.000  13.055   1.486
 224.000  12.907   1.498
 226.000  12.774   1.506
 228.000  12.652   1.511
 230.000  12.538   1.514
 232.000  12.432   1.517
 234.000  12.331   1.522
 236.000  12.236   1.525
 238.000  12.145   1.528
 240.000  12.058   1.529
 242.000  11.974   1.530
 244.000  11.893   1.530
 246.000  11.814   1.530
 248.000   9.392   2.322
 250.000  10.851   1.762
 252.000  11.168   1.631
 254.000  11.309   1.561
 256.000  11.395   1.511
 258.000  11.457   1.469
 260.000  11.509   1.432
 262.000  11.556   1.396
 264.000  11.600   1.362
 266.000  11.643   1.328
 268.000  11.685   1.295
 270.000  11.729   1.262
 272.000  11.772   1.230
 274.000  11.817   1.198
 276.000  11.863   1.165
 278.000  11.909   1.133
 280.000  11.966   1.098
 282.000  12.037   1.059
 284.000  12.114   1.018
 286.000  12.195   0.976
 288.000  12.280   0.934
 290.000  12.368   0.892
 292.000  12.459   0.849
 294.000  12.551   0.806
 296.000  12.646   0.763
 298.000  12.743   0.720
 300.000  12.842   0.676
 302.000  12.942   0.633
 304.000  13.043   0.590
 306.000  13.146   0.546
 308.000  13.325   0.477
 310.000  16.845  -0.274
 312.000  14.835   0.001
 313.000  17.202  -0.279
 314.000  18.033  -0.271
 315.000  18.766  -0.277
 316.000  16.617  -0.021
 317.000  18.592  -0.257
 318.000  16.699  -0.017
 319.000  16.134  -0.010
 320.000  15.848  -0.014
 321.000  15.680  -0.019
 322.000  15.576  -0.023
 322.500  15.528  -0.023
 323.000  15.173   0.015
 323.500  15.328  -0.024
 324.000  15.036   0.011
 324.500  15.226  -0.028
 325.000  14.957   0.029
 325.500  15.165  -0.032
 326.000  14.909   0.040
 326.500  15.128  -0.035
 327.000  14.882   0.043
 327.500  15.109  -0.038
 328.000  14.821   0.062
 328.100  15.191  -0.080
 328.200  15.184  -0.063
 328.300  15.098  -0.037
 328.400  15.150  -0.047
 328.500  15.134  -0.040
 328.600  14.794   0.077
 328.700  14.435   0.230
 328.800  14.740   0.088
 328.900  15.527  -0.166
 329.000  16.120  -0.254
 329.100  16.218  -0.223
 329.200  16.081  -0.158
 329.300  15.917  -0.107
 329.400  15.803  -0.080
 329.500  15.710  -0.062
 329.600  15.357   0.008
 329.700  15.001   0.064
 329.800  15.251  -0.017
 329.900  15.940  -0.167
 330.000  16.459  -0.246
 330.100  16.534  -0.218
 330.200  16.400  -0.159
 330.300  16.245  -0.113
 330.400  15.944  -0.048
 330.500  15.736  -0.017
 330.600  15.205   0.079
 330.700  14.679   0.157
 330.800  14.967   0.046
 330.900  15.847  -0.154
 331.000  16.502  -0.258
 331.100  16.570  -0.221
 331.200  16.360  -0.143
 331.300  16.125  -0.083
 331.400  15.734  -0.004
 331.500  15.484   0.029
 331.600  15.017   0.104
 331.700  14.568   0.202
 331.800  14.738   0.115
 331.900  15.356  -0.069
 332.000  15.811  -0.148
