  14.000  24.519   0.031
  16.000  25.692   0.089
  18.000  25.753   0.106
  20.000  25.427   0.092
  22.000  24.949   0.073
  24.000  24.422   0.047
  26.000  23.899   0.017
  28.000  23.390  -0.010
  30.000  22.915  -0.019
  32.000  22.481  -0.028
  34.000  22.744  -0.023
  36.000  22.919  -0.018
  38.000  23.045  -0.015
  40.000  23.137  -0.009
  42.000  23.203   0.006
  44.000  23.249   0.019
  46.000  23.279   0.031
  48.000  23.295   0.042
  50.000  23.301   0.052
  52.000  23.299   0.061
  54.000  23.289   0.069
  56.000  23.274   0.077
  58.000  23.245   0.086
  60.000  23.198   0.098
  62.000  23.142   0.110
  64.000  23.080   0.122
  66.000  23.013   0.134
  68.000  22.943   0.145
  70.000  22.869   0.156
  72.000  22.793   0.167
  74.000  22.715   0.178
  76.000  22.635   0.188
  78.000  22.553   0.198
  80.000  22.470   0.208
  82.000  22.386   0.217
  84.000  22.301   0.227
  86.000  22.215   0.236
  88.000  22.129   0.245
  90.000  22.005   0.263
  92.000  21.866   0.283
  94.000  21.720   0.304
  96.000  21.566   0.326
  98.000  21.408   0.347
 100.000  21.246   0.368
 102.000  21.081   0.390
 104.000  20.912   0.411
 106.000  20.741   0.432
 108.000  20.568   0.452
 110.000  20.393   0.473
 112.000  20.216   0.493
 114.000  20.037   0.513
 116.000  19.857   0.533
 118.000  19.675   0.553
 120.000  19.436   0.588
 122.000  19.210   0.617
 124.000  18.982   0.645
 126.000  18.752   0.672
 128.000  18.520   0.699
 130.000  18.285   0.726
 132.000  18.048   0.753
 134.000  17.809   0.780
 136.000  17.569   0.806
 138.000  17.327   0.832
 140.000  17.083   0.858
 142.000  16.838   0.884
 144.000  16.592   0.909
 146.000  16.345   0.934
 148.000  16.096   0.959
 150.000  15.862   0.980
 152.000  15.649   0.995
 154.000  15.443   1.008
 156.000  15.243   1.020
 158.000  15.046   1.032
 160.000  14.852   1.044
 162.000  14.660   1.055
 164.000  14.470   1.067
 166.000  17.616   0.148
 168.000  17.555   0.245
 170.000  15.462   0.869
 172.000  14.746   1.017
 174.000  14.300   1.083
 176.000  13.957   1.121
 178.000  13.666   1.147
 180.000  13.398   1.169
 182.000  13.200   1.172
 184.000  13.032   1.170
 186.000  12.884   1.166
 188.000  12.750   1.160
 190.000  12.628   1.153
 192.000  12.514   1.145
 194.000  12.408   1.137
 196.000  12.307   1.129
 198.000  12.212   1.121
 200.000  12.121   1.113
 202.000  12.033   1.105
 204.000  11.949   1.098
 206.000  11.868   1.090
 208.000  11.789   1.082
 210.000   9.367   1.750
 212.000  10.826   1.212
 214.000  11.143   1.096
 216.000  11.284   1.038
 218.000  11.369   0.998
 220.000  11.431   0.966
 222.000  11.482   0.937
 224.000  11.528   0.911
 226.000  11.571   0.886
 228.000  11.614   0.862
 230.000  11.656   0.839
 232.000  11.698   0.817
 234.000  11.741   0.794
 236.000  11.785   0.773
 238.000  11.830   0.751
 240.000  11.875   0.730
 242.000  11.931   0.707
 244.000  12.000   0.680
 246.000  12.076   0.653
 248.000  12.156   0.626
 250.000  12.240   0.598
 252.000  12.326   0.571
 254.000  12.416   0.545
 256.000  12.507   0.518
 258.000  12.600   0.492
 260.000  12.695   0.466
 262.000  12.792   0.440
 264.000  12.891   0.414
 266.000  12.991   0.389
 268.000  13.092   0.364
 270.000  13.269   0.317
 272.000  16.787  -0.257
 274.000  14.775   0.020
 275.000  17.141  -0.261
 276.000  17.971  -0.252
 277.000  18.703  -0.256
 278.000  16.553  -0.001
 279.000  18.527  -0.236
 280.000  16.633   0.003
 281.000  16.067   0.009
 282.000  15.780   0.004
 283.000  15.611   0.034
 284.000  15.506   0.057
 284.500  15.145   0.184
 285.000  16.774  -0.192
 285.500  15.640   0.022
 286.000  17.088  -0.194
 286.500  15.875   0.016
 287.000  17.280  -0.193
 287.500  16.040   0.017
 288.000  17.427  -0.192
 288.500  16.174   0.018
 289.000  17.552  -0.191
 289.500  16.244   0.025
 290.000  17.052  -0.116
 290.100  16.664  -0.023
 290.200  16.548  -0.011
 290.300  16.437   0.000
 290.400  15.991   0.081
 290.500  15.612   0.173
 290.600  15.913   0.031
 290.700  16.650  -0.134
 290.800  17.159  -0.211
 290.900  17.184  -0.174
 291.000  17.022  -0.113
 291.100  16.828  -0.064
 291.200  16.671  -0.034
 291.300  16.556  -0.019
 291.400  16.151   0.056
 291.500  15.812   0.101
 291.600  16.086   0.011
 291.700  16.753  -0.136
 291.800  17.215  -0.205
 291.900  17.241  -0.172
 292.000  17.100  -0.117
 292.100  16.930  -0.073
 292.200  16.595  -0.004
 292.300  16.380   0.024
 292.400  15.800   0.126
 292.500  15.315   0.312
 292.600  15.653   0.149
 292.700  16.518  -0.128
 292.800  17.112  -0.221
 292.900  17.128  -0.176
 293.000  16.921  -0.104
 293.100  16.678  -0.045
 293.200  16.263   0.036
 293.300  16.009   0.067
 293.400  15.507   0.231
 293.500  15.089   0.391
 293.600  15.297   0.283
 293.700  15.905   0.016
 293.800  16.314  -0.113
 293.900  16.294  -0.079
 294.000  16.108  -0.025
