  50.000  24.544   0.033
  52.000  25.729   0.052
  54.000  25.802   0.055
  56.000  25.484   0.049
  58.000  24.998   0.040
  60.000  24.456   0.029
  62.000  23.909   0.017
  64.000  23.385   0.005
  66.000  22.898  -0.006
  68.000  22.454  -0.017
  70.000  22.708  -0.011
  72.000  22.875  -0.007
  74.000  22.993  -0.003
  76.000  23.079   0.001
  78.000  23.139   0.003
  80.000  23.181   0.006
  82.000  23.207   0.007
  84.000  23.220   0.009
  86.000  23.224   0.010
  88.000  23.200   0.012
  90.000  23.161   0.014
  92.000  23.113   0.015
  94.000  23.057   0.017
  96.000  22.996   0.018
  98.000  22.930   0.019
 100.000  22.859   0.020
 102.000  22.786   0.021
 104.000  22.710   0.021
 106.000  22.631   0.022
 108.000  22.551   0.023
 110.000  22.469   0.023
 112.000  22.385   0.024
 114.000  22.300   0.024
 116.000  22.214   0.024
 118.000  22.109   0.026
 120.000  21.978   0.028
 122.000  21.836   0.030
 124.000  21.685   0.032
 126.000  21.529   0.034
 128.000  21.369   0.036
 130.000  21.205   0.038
 132.000  21.037   0.039
 134.000  20.867   0.041
 136.000  20.694   0.074
 138.000  20.520   0.112
 140.000  20.343   0.150
 142.000  20.165   0.188
 144.000  19.985   0.226
 146.000  19.803   0.264
 148.000  19.575   0.315
 150.000  19.353   0.364
 152.000  19.128   0.413
 154.000  18.899   0.463
 156.000  18.668   0.512
 158.000  18.435   0.562
 160.000  18.199   0.612
 162.000  17.961   0.662
 164.000  17.721   0.712
 166.000  17.479   0.762
 168.000  17.236   0.812
 170.000  16.991   0.862
 172.000  16.745   0.912
 174.000  16.498   0.962
 176.000  16.250   1.012
 178.000  16.000   1.062
 180.000  15.781   1.102
 182.000  15.572   1.138
 184.000  15.370   1.173
 186.000  15.171   1.206
 188.000  14.976   1.239
 190.000  14.782   1.271
 192.000  14.591   1.302
 194.000  14.401   1.332
 196.000  17.008   0.463
 198.000  15.041   1.116
 200.000  14.455   1.273
 202.000  14.093   1.355
 204.000  13.807   1.412
 206.000  13.558   1.459
 208.000  13.328   1.500
 210.000  13.127   1.531
 212.000  12.969   1.549
 214.000  12.832   1.561
 216.000  12.708   1.570
 218.000  12.594   1.576
 220.000  12.488   1.580
 222.000  12.387   1.583
 224.000  12.293   1.585
 226.000  12.202   1.586
 228.000  12.115   1.586
 230.000  12.031   1.585
 232.000  11.951   1.584
 234.000  11.873   1.583
 236.000  11.797   1.583
 238.000  11.723   1.582
 240.000  11.671   1.575
 242.000  11.648   1.557
 244.000  11.639   1.537
 246.000  11.640   1.514
 248.000  11.647   1.489
 250.000  11.659   1.463
 252.000  11.677   1.437
 254.000  11.698   1.409
 256.000  11.724   1.381
 258.000  11.752   1.352
 260.000  11.783   1.323
 262.000  11.817   1.294
 264.000  11.853   1.264
 266.000  11.892   1.234
 268.000  11.932   1.204
 270.000  11.974   1.174
 272.000  12.037   1.137
 274.000  12.108   1.099
 276.000  12.184   1.058
 278.000  12.264   1.018
 280.000  12.349   0.976
 282.000  12.436   0.934
 284.000  12.526   0.892
 286.000  12.618   0.850
 288.000  12.712   0.807
 290.000  12.809   0.764
 292.000  12.907   0.722
 294.000  13.007   0.679
 296.000  13.108   0.636
 298.000  13.211   0.593
 300.000  13.396   0.522
 302.000  16.504  -0.239
 304.000  18.248  -0.263
 305.000  18.773  -0.250
 306.000  19.100  -0.232
 307.000  19.584  -0.239
 308.000  17.280   0.014
 309.000  19.154  -0.224
 310.000  17.182   0.014
 311.000  16.558   0.020
 312.000  16.225   0.014
 313.000  16.019   0.009
 313.500  15.617   0.046
 314.000  15.734   0.006
 314.500  15.407   0.069
 315.000  15.569   0.001
 315.500  15.274   0.108
 316.000  15.460   0.025
 316.500  15.184   0.131
 317.000  15.386   0.043
 317.500  15.123   0.145
 318.000  15.336   0.052
 318.500  15.083   0.152
 319.000  15.304   0.056
 319.100  14.925   0.222
 319.200  14.602   0.357
 319.300  14.767   0.277
 319.400  15.281   0.050
 319.500  15.664  -0.113
 319.600  15.704  -0.099
 319.700  15.582  -0.054
 319.800  15.445  -0.003
 319.900  15.468  -0.014
 320.000  15.431   0.002
 320.100  15.077   0.156
 320.200  14.705   0.313
 320.300  15.000   0.175
 320.400  15.780  -0.142
 320.500  16.367  -0.229
 320.600  16.459  -0.199
 320.700  16.316  -0.134
 320.800  16.148  -0.083
 320.900  16.030  -0.056
 321.000  15.933  -0.038
 321.100  15.576   0.032
 321.200  15.216   0.113
 321.300  15.462   0.006
 321.400  16.149  -0.143
 321.500  16.666  -0.221
 321.600  16.739  -0.194
 321.700  16.603  -0.135
 321.800  16.445  -0.089
 321.900  16.142  -0.024
 322.000  15.932   0.007
 322.100  15.398   0.103
 322.200  14.869   0.272
 322.300  15.156   0.134
 322.400  16.034  -0.130
 322.500  16.689  -0.235
 322.600  16.755  -0.198
 322.700  16.544  -0.120
 322.800  16.307  -0.059
 322.900  15.915   0.019
 323.000  15.662   0.052
