  10.000  22.709   0.136
  12.000  23.348   0.248
  13.000  23.294   0.326
  14.000  23.127   0.385
  15.000  22.893   0.428
  16.000  22.619   0.458
  17.000  22.323   0.475
  18.000  22.016   0.482
  19.000  21.705   0.481
  20.000  21.396   0.471
  21.000  21.091   0.449
  21.500  20.732   0.499
  22.000  21.569   0.195
  22.500  21.983   0.010
  23.000  22.221  -0.095
  23.500  22.166  -0.079
  24.000  22.398  -0.115
  24.500  22.167  -0.079
  25.000  22.644  -0.160
  25.500  22.571  -0.144
  26.000  23.094  -0.225
  26.500  22.079  -0.060
  27.000  22.905  -0.216
  27.100  22.724  -0.176
  27.200  22.508  -0.132
  27.300  22.285  -0.091
  27.400  22.105  -0.062
  27.500  21.796  -0.009
  27.600  21.578   0.022
  27.700  21.645  -0.007
  27.800  21.924  -0.076
  27.900  22.133  -0.125
  28.000  22.143  -0.129
  28.100  22.102  -0.114
  28.200  22.021  -0.093
  28.300  21.784  -0.041
  28.400  21.605  -0.006
  28.500  21.366   0.039
  28.600  21.198   0.066
  28.700  21.217   0.054
  28.800  21.375   0.015
  28.900  21.496  -0.013
  29.000  21.494  -0.014
  29.100  21.439  -0.003
  29.200  21.361   0.011
  29.300  21.140   0.054
  29.400  20.965   0.084
  29.500  20.725   0.126
  29.600  20.551   0.150
  29.700  20.562   0.136
  29.800  20.710   0.096
  29.900  20.819   0.067
  30.000  20.806   0.066
  30.100  20.739   0.076
  30.200  20.650   0.090
  30.300  20.526   0.110
  30.400  20.422   0.125
  30.500  20.254   0.152
  30.600  20.131   0.177
  30.700  20.151   0.171
  30.800  20.277   0.128
  30.900  20.369   0.098
  31.000  20.363   0.102
