       6       9
       1       9       6    2000.500    2003.500    2021       6      24      16      30      14
       2       9       6    1996.000    2000.500    2021       6      14      12      19      52
       3       9       6    1991.500    1996.000    2021       6       3       6      28      29
       4       9       6    1990.000    1991.500    2021       5      24       5      53      52
       5       9       6    1987.000    1991.500    2021       5      17      22      57      38
       6       9       6    1982.500    1987.000    2021       5       7       4      23       0
