       6       8
       1       8       6    1983.800    1988.300    2021       6      20      20      50      10
       2       8       6    1979.300    1983.800    2021       6       9       5      36      14
       3       8       6    1974.800    1979.300    2021       6       1      12      29      28
       4       8       6    1972.500    1974.800    2021       5      23       5      39      21
       5       8       6    1969.500    1972.500    2021       5      15       2      58      56
       6       8       6    1965.000    1969.500    2021       5       5       6      46       0
